energy_keV,template_1,template_2,template_3
435.29411764705884,0.01960901558862844,0.001867934850234297,0.002371816671166731
447.05882352941177,0.01599105519221989,0.001862349453448062,0.002353864664295251
458.8235294117647,0.012797515651758951,0.0018566509185896892,0.0023364887854255122
470.5882352941176,0.010094705644025101,0.0018506998714933845,0.002319661687715907
482.3529411764706,0.007895597893726316,0.0018443727681814331,0.002303353969337791
494.11764705882354,0.006171798483072897,0.001837567477034295,0.0022875343923899677
505.88235294117646,0.004867617401260645,0.0018302097726252853,0.0022721701103492285
517.6470588235294,0.00391354100136294,0.0018222610831005704,0.0022572269024137863
529.4117647058823,0.0032372994848530933,0.001813727914511809,0.002242669413078356
541.1764705882352,0.0027716849245771795,0.0018046734495699302,0.0022284613952728697
552.9411764705883,0.0024590906585542156,0.0017952318720980355,0.0022145659554011162
564.7058823529412,0.002253290588612418,0.0017856259853582517,0.0022009457986308448
576.4705882352941,0.002119235699747747,0.0017761886523734454,0.002187563472812697
588.2352941176471,0.002031666224438121,0.0017673884672153768,0.0021743816094414465
600.0,0.0019732070327388054,0.0017598598458967577,0.0021613631601190187
611.7647058823529,0.0019324174162870045,0.0017544373849991076,0.0021484716270341033
623.5294117647059,0.0019020703524194422,0.0017521938633643576,0.0021356712860374463
635.2941176470588,0.001877778675730127,0.0017544806559069148,0.0021229274009644237
647.0588235294117,0.0018569795502763977,0.001762968602550837,0.0021102064279367376
658.8235294117648,0.0018382305265036041,0.0017796865610505504,0.002097476208462318
670.5882352941177,0.0018207483136182376,0.001807054021050421,0.002084706150246113
682.3529411764706,0.0018041216139960386,0.0018479033382227045,0.002071867394723609
694.1176470588235,0.0017881405870518498,0.001905486448089821,0.002058932970433043
705.8823529411765,0.0017726999875830114,0.0019834604371929197,0.0020458779314503376
717.6470588235294,0.001757746442851813,0.002085846187876512,0.0020326794802223353
729.4117647058823,0.0017432509148685893,0.0022169545733107692,0.0020193170742478423
741.1764705882352,0.0017291948922096155,0.002381275452901967,0.00200577251617174
752.9411764705883,0.001715563750277231,0.0025833260788530005,0.0019920300269740654
764.7058823529412,0.0017023437038142788,0.0028274575206279017,0.0019780763020527665
776.4705882352941,0.0016895204907056082,0.003117620359002147,0.0019639005501150436
788.2352941176471,0.0016770788601896372,0.0034570941628997605,0.0019494945149069749
800.0,0.0016650024226819934,0.0038481890483099226,0.0019348524799238337
811.7647058823529,0.0016532736578663007,0.004291931761713637,0.001919971256353392
823.5294117647059,0.0016418739910279876,0.004787752972169983,0.0019048501546108825
835.2941176470588,0.0016307838990082084,0.005333196436802129,0.0018894909399265129
847.0588235294117,0.0016199830295342446,0.005923673964427845,0.0018738977725439741
858.8235294117648,0.001609450327046802,0.0065522921029858945,0.001858077133180521
870.5882352941177,0.0015991641619151355,0.0072097766465984885,0.0018420377344855869
882.3529411764706,0.001589102461395373,0.007884518866182301,0.0018257904193149618
894.1176470588235,0.001579242841239871,0.008562762418845262,0.0018093480467108697
905.8823529411765,0.0015695627370725265,0.009228942035910898,0.001792725366544554
917.6470588235294,0.0015600395347280314,0.009866174522048375,0.001775938883836764
929.4117647058823,0.0015506506987947712,0.01045688992652602,0.001759006713822735
941.1764705882352,0.0015413738986314583,0.010983577005927342,0.0017419484288714474
952.9411764705883,0.0015321871311566515,0.011429603685251954,0.0017247848984042321
964.7058823529412,0.0015230688397415003,0.011780061766684613,0.0017075381229848217
976.4705882352941,0.001513998028570147,0.012022577275505687,0.001690231063771862
988.2352941176471,0.0015049543718693335,0.01214802498099981,0.0016728874685356188
1000.0,0.0014959183174487781,0.012151088713525129,0.0016555316954432403
1011.7647058823529,0.001486871184036489,0.0120306183562301,0.0016381885358115532
1023.5294117647059,0.0014777952519381256,0.011789749260257616,0.0016208830370132046
1035.2941176470588,0.0014686738465965038,0.011435768964915551,0.0016036403267011624
1047.0588235294117,0.0014594914146760266,0.010979737501600719,0.0015864854394884633
1058.8235294117646,0.0014502335923469415,0.010435888837525572,0.001569443147184968
1070.5882352941176,0.001440887265495502,0.009820859738102329,0.0015525377936510356
1082.3529411764705,0.0014314406216381,0.00915280637040876,0.0015357931352799807
1094.1176470588234,0.0014218831933698333,0.008450476839666888,0.0015192321880672852
1105.8823529411766,0.0014122058932305411,0.007732308908749105,0.0015028770821654879
1117.6470588235295,0.0014024010399237212,0.007015616715925924,0.0014867489247602688
1129.4117647058824,0.0013924623758756402,0.006315919608952926,0.0014708676720369272
1141.1764705882354,0.0013823850761730816,0.0056464522193262244,0.0014552520109400206
1152.9411764705883,0.0013721657489682332,0.005017880021290363,0.0014399192513683582
1164.7058823529412,0.0013618024274879405,0.004438231344451227,0.001424885229405994
1176.4705882352941,0.001351294553831663,0.003913047268650414,0.0014101642221964626
1188.235294117647,0.0013406429547877347,0.003445746319048675,0.0013957688751853503
1200.0,0.0013298498099406954,0.003038201341281527,0.0013817101428193876
1211.764705882353,0.0013189186123833071,0.002691529469858055,0.0013679972446747105
1223.5294117647059,0.0013078541223852306,0.0024070986086770106,0.0013546376409449316
1235.2941176470588,0.0012966623144059497,0.0021877490319133115,0.001341637035320378
1247.0588235294117,0.0012853503178723458,0.0020392087910138077,0.001328999421533772
1258.8235294117646,0.0012739263521710684,0.00197163896133433,0.0013167272058450736
1270.5882352941176,0.0012623996563324955,0.002001174799601694,0.001304821467757767
1282.3529411764705,0.0012507804139064744,0.0021512338860689194,0.0012932824757386934
1294.1176470588234,0.0012390796735500973,0.0024532553681735486,0.0012821106702492677
1305.8823529411766,0.0012273092658644567,0.0029464419196799214,0.0012713084880244844
1317.6470588235295,0.001215481717030576,0.003676036851423693,0.0012608836647569886
1329.4117647058824,0.0012036101598045033,0.0046897281013049815,0.001250855064716823
1341.1764705882354,0.0011917082424379214,0.006031967751182639,0.0012412627001708856
1352.9411764705883,0.0011797900360935188,0.007736346489283642,0.001232184474690578
1364.7058823529412,0.0011678699413239012,0.0098166428894892,0.0012237633466157347
1376.4705882352941,0.0011559625941789992,0.012257701656239666,0.0012162500440795177
1388.235294117647,0.0011440827724998482,0.015007757844720623,0.0012100680542417282
1400.0,0.0011322453029463796,0.017974062068811567,0.0012059090828576587
1411.764705882353,0.0011204649692935697,0.021023533036664203,0.0012048680466483388
1423.5294117647059,0.0011087564225140721,0.023989588632442285,0.0012086261780757796
1435.2941176470588,0.0010971340931464648,0.02668531301318678,0.0012196880121974234
1447.0588235294117,0.001085612106426625,0.02892186203232607,0.0012416717852697277
1458.8235294117646,0.0010742042006356629,0.030529762193906317,0.0012796421169709961
1470.5882352941176,0.0010629236490915111,0.03137984099052243,0.0013404582844738246
1482.3529411764705,0.0010517831861828384,0.0314002223347339,0.0014330914368308825
1494.1176470588234,0.001040794937813647,0.030586281212112085,0.0015688417663109434
1505.8823529411766,0.0010299703565949557,0.029001632401776854,0.0017613658556848268
1517.6470588235295,0.0010193201620865356,0.026769883216513864,0.0020264109437312014
1529.4117647058824,0.0010088542863570104,0.02405862196149216,0.0023811537702824377
1541.1764705882354,0.0009985818250949703,0.02105852217040978,0.0028430640218124435
1552.9411764705883,0.0009885109944672893,0.017961188570249743,0.0034282612209565405
1564.7058823529412,0.0009786490938838354,0.014939310367323133,0.004149409838167791
1576.4705882352941,0.0009690024747904345,0.012131895687794585,0.005013294619850859
1588.235294117647,0.0009595765155744891,0.009636094632859115,0.006018323231949945
1600.0,0.0009503756026303556,0.007505726310405483,0.0071522960704049655
1611.764705882353,0.0009414031175945757,0.005755440099127544,0.008390839369351437
1623.5294117647059,0.0009326614307246331,0.004368690817232921,0.009696894632959285
1635.2941176470588,0.0009241519003592081,0.0033074700675658495,0.011021579551310763
1647.0588235294117,0.0009158748783631705,0.0025219496245571633,0.01230658108901136
1658.8235294117646,0.0009078297214269523,0.0019587015242622675,0.013488025802526124
1670.5882352941176,0.0009000148080576556,0.0015667774045166618,0.014501528241843222
1682.3529411764705,0.0008924275610684562,0.0013014961828027257,0.015287890414623959
1694.1176470588234,0.0008850644753437149,0.0011262031748551467,0.015798761886323887
1705.8823529411766,0.0008779211506298312,0.0010124907148654732,0.016001511265658314
1717.6470588235295,0.000870992329076431,0.0009394292893392738,0.015882627004524003
1729.4117647058824,0.0008642719372290705,0.0008922986752655144,0.015449154479423976
1741.1764705882354,0.000857753132153357,0.0008611875607737019,0.014727956665285605
1752.9411764705883,0.0008514283513513588,0.0008396956181867567,0.013762906276438487
1764.7058823529412,0.0008452893661144291,0.0008238552860239726,0.012610417709308675
1776.4705882352941,0.0008393273379422141,0.0008113058590842625,0.01133395170233604
1788.235294117647,0.0008335328776456447,0.0008007012082692033,0.009998235684185787
1800.0,0.0008278961067422165,0.0007913084419865787,0.008663924830402936
1811.764705882353,0.0008224067207447902,0.0007827493437871154,0.007383296119493655
1823.5294117647059,0.0008170540539405707,0.0007748412981725009,0.006197355129321797
1835.2941176470588,0.0008118271452547605,0.0007675035292932238,0.005134489915479912
1847.0588235294117,0.000806714804793664,0.0007607040328289484,0.004210575542879374
1858.8235294117646,0.0008017056806646732,0.0007544307037696746,0.0034302545005915645
1870.5882352941176,0.0007967883256755273,0.0007486762608841356,0.0027890139527264944
1882.3529411764705,0.0007919512635224896,0.0007434307553561136,0.0022756542845777834
1894.1176470588234,0.0007871830540864678,0.0007386781270743864,0.0018747831080003915
1905.8823529411766,0.0007824723574676181,0.0007343948812631976,0.0015690534187668944
1917.6470588235295,0.0007778079964024386,0.000730549874671307,0.0013409692899469141
1929.4117647058824,0.0007731790167227079,0.0007271046971137891,0.0011741851133310174
1941.1764705882354,0.0007685747455327302,0.0007240143907663957,0.0010543089589667403
1952.9411764705883,0.0007639848468000608,0.0007212283762154497,0.0009692787800715302
1964.7058823529412,0.0007593993740751032,0.0007186915138662808,0.0009094107138238618
1976.4705882352941,0.0007548088200765075,0.0007163452560271081,0.000867225582715333
1988.235294117647,0.000750204162902058,0.0007141288563747994,0.0008371496536493985
2000.0,0.0007455769086484978,0.0007119806081998344,0.0008151661330501861
2011.764705882353,0.0007409191302484274,0.0007098390848716956,0.0007984711575654402
2023.5294117647059,0.0007362235023577887,0.0007076443571822405,0.0007851667653358402
2035.2941176470588,0.0007314833321534018,0.0007053391633893078,0.0007740061122652683
2047.0588235294117,0.0007266925859263782,0.0007028700092015098,0.0007641939544822178
2058.823529411765,0.0007218459113838207,0.0007001881767176025,0.0007552378937820868
2070.5882352941176,0.0007169386555978963,0.0006972506234704398,0.0007468421675446081
2082.3529411764707,0.0007119668785679532,0.0006940207551974467,0.0007388347321923048
2094.1176470588234,0.0007069273623877212,0.0006904690587194247,0.0007311189867691723
2105.8823529411766,0.0007018176160355944,0.0006865735843004589,0.000723642879568608
2117.6470588235293,0.0006966358758314465,0.000682320270021495,0.000716379766752809
2129.4117647058824,0.0006913811016281905,0.0006777031039634398,0.0007093169135561924
2141.176470588235,0.0006860529688302563,0.0006727241232959162,0.0007024487900272313
2152.9411764705883,0.0006806518563541887,0.0006673932526385459,0.0006957732749103629
2164.705882352941,0.0006751788306685339,0.0006617279872380316,0.0006892895683347156
2176.470588235294,0.0006696356260709927,0.0006557529295241945,0.0006829970790396965
2188.235294117647,0.0006640246213803484,0.0006494991904135068,0.0006768948521825917
2200.0,0.000658348813238848,0.0006430036692665239,0.0006709812896640539
2211.764705882353,0.0006526117862374436,0.0006363082286291854,0.0006652540255792682
2223.529411764706,0.0006468176800914858,0.0006294587817572816,0.0006597098829385556
2235.294117647059,0.0006409711541080882,0.0006225043124062844,0.000654344873041629
2247.0588235294117,0.0006350773491983433,0.0006154958474411115,0.0006491542178016304
2258.823529411765,0.0006291418476978519,0.000608485403466766,0.0006441323851453113
2270.5882352941176,0.0006231706312676066,0.0006015249288943784,0.0006392731325702256
2282.3529411764707,0.0006171700371540867,0.0005946652626399222,0.0006345695563779648
2294.1176470588234,0.0006111467130925033,0.0005879551300153687,0.0006300141453818058
2305.8823529411766,0.0006051075711404536,0.0005814401953330239,0.0006255988392269924
2317.6470588235293,0.0005990597407308293,0.0005751621893298315,0.0006213150961799471
2329.4117647058824,0.0005930105212326672,0.0005691581277631441,0.00061715399789666
2341.176470588235,0.0005869673343068073,0.0005634596354728632,0.0006131065223347099
2352.9411764705883,0.0005809376763397106,0.0005580923878923071,0.000609164549915587
2364.705882352941,0.0005749290712337004,0.0005530756794716262,0.0006053248194263639
2376.470588235294,0.0005689490238252167,0.0005484221258062385,0.0006016037367068695
2388.235294117647,0.0005630049741945475,0.0005441375034942482,0.0005980885549081651
2400.0,0.0005571042531209237,0.0005402207289377654,0.0005950991322675284
2411.764705882353,0.0005512540389259774,0.0005366639745102167,0.0005936530385854387
2423.529411764706,0.0005454613159364182,0.0005334529177906217,0.0005966759545263137
2435.294117647059,0.0005397328347834661,0.0005305671169697851,0.0006118335352373277
2447.0588235294117,0.0005340750747422346,0.0005279805031124203,0.000657429427770073
2458.823529411765,0.0005284942082989076,0.0005256619777592536,0.0007731691299382228
2470.5882352941176,0.0005229960681174014,0.0005235761024148919,0.0010368876725153353
2482.3529411764707,0.0005175861165602595,0.0005216838648256309,0.0015853355581807707
2494.1176470588234,0.0005122694179009902,0.0005199435056349565,0.002630997242971723
2505.8823529411766,0.000507050613346972,0.0005183113880348477,0.004458999429199895
2517.6470588235293,0.0005019338989735841,0.0005167428924225042,0.007383524808841444
2529.4117647058824,0.0004969230066514405,0.0005151933178317675,0.011649843657239829
2541.176470588235,0.0004920211880296857,0.0005136187720357353,0.01729193535283264
2552.9411764705883,0.00048723120161928596,0.0005119770327041039,0.023991981909986162
2564.705882352941,0.00048255530300132733,0.0005102283628306602,0.031016994173875337
2576.470588235294,0.00047799523816653277,0.0005083362648015142,0.037302305498001266
2588.235294117647,0.00047355223997370716,0.0005062681589254015,0.04169749389754647
2600.0,0.0004692270276966787,0.0005039959739604167,0.043305732759695265
2611.764705882353,0.0004650198096116536,0.0005014966391089272,0.04178122673870289
2623.529411764706,0.0004609302885598042,0.0004987524690721635,0.03744988920424586
2635.294117647059,0.00045695767040349484,0.0004957514360131889,0.03119568363503135
2647.0588235294117,0.0004531006752788718,0.0004924873246244951,0.024166821066560165
2658.823529411765,0.0004493575515326981,0.0004889597688861918,0.01743532118130475
2670.5882352941176,0.00044572609221737243,0.0004851741714843095,0.011746562520967944
2682.3529411764707,0.0004422036540050975,0.00048114150918858163,0.007430564333744646
2694.1176470588234,0.00043878717837021926,0.00047687802971947056,0.004461821102224351
2705.8823529411766,0.0004354732148779004,0.00047240484772201596,0.002598824104150955
2717.6470588235293,0.0004322579464075613,0.00046774744936967213,0.001527422285928184
2729.4117647058824,0.0004291372161309583,0.000462935116809224,0.0009605340417311015
2741.176470588235,0.0004261065560574111,0.00045800028509754867,0.0006832463320254639
2752.9411764705883,0.0004231612169525453,0.00045297784544722994,0.0005567695046637204
2764.705882352941,0.000420296199432025,0.0004479044094715041,0.0005018865771836871
2776.470588235294,0.00041750628602808766,0.000442817549686451,0.00047809123418598624
2788.235294117647,0.00041478607402430074,0.0004377550317828518,0.0004666718420873143
2800.0,0.00041213000885278756,0.00043275405412111794,0.0004597766102943123
2811.764705882353,0.00040953241784824526,0.0004278505095358498,0.00045440229839377157
2823.529411764706,0.00040698754415435,0.00042307828387368055,0.0004495007288510407
2835.294117647059,0.00040448958058059755,0.00041846860474658903,0.0004447396080826339
2847.0588235294117,0.0004020327032112405,0.0004140494527856706,0.00044002562612935195
2858.823529411765,0.00039961110457268083,0.0004098450462549833,0.0004353384082669696
2870.5882352941176,0.0003972190261714615,0.0004058754082633684,0.0004306779443225291
2882.3529411764707,0.00039485079022177064,0.00040215602402922,0.0004260493844108057
2894.1176470588234,0.0003925008303891184,0.00039869759374705325,0.00042145899323609584
2905.8823529411766,0.00039016372138546234,0.0003955058846151909,0.0004169131390383061
2917.6470588235293,0.00038783420726052313,0.0003925816835519316,0.00041241803729269406
2929.4117647058824,0.0003855072282442362,0.00038992085009435264,0.00040797966755496925
2941.176470588235,0.0003831779460061877,0.0003875144669800817,0.0004036037282449165
2952.9411764705883,0.0003808417672093869,0.0003853490839972018,0.0003992956007482665
2964.705882352941,0.0003784943652477733,0.0003834070488880398,0.0003950603174005974
2976.470588235294,0.00037613170006934357,0.0003816669174432357,0.00039090253251178325
2988.235294117647,0.0003737500359996521,0.0003801039334539445,0.00038682649640874294
3000.0,0.0003713459574935951,0.0003786905679290476,0.0003828360325926302
